h1_ak47_mp,base,1,wpn_h1_asl_ak47_vm_patch_camo,wpn_h1_asl_ak47_npc_patch_camo,,wpn_h1_asl_ak47_vm_patch_wet_camo,wpn_h1_asl_ak47_npc_patch_wet_camo,,wpn_h1_asl_ak47_patch_lobby,Gold,
h1_junsho_mp,base,1,wpn_h1_shotgun_ranger_vm_camo,wpn_h1_shotgun_ranger_npc_camo,,wpn_h1_shotgun_ranger_vm_wet_camo,wpn_h1_shotgun_ranger_npc_wet_camo,,wpn_h1_shotgun_ranger_lobby_patch,LootDrop5,
h1_kam12_mp,base,1,wpn_h1_shotgun_kam12_vm_patch_camo,wpn_h1_shotgun_kam12_npc_patch_camo,,wpn_h1_shotgun_kam12_vm_patch_wet_camo,wpn_h1_shotgun_kam12_npc_patch_wet_camo,,wpn_h1_shotgun_kam12_lobby,LootDrop2,
h1_kam12_mp,grip,0,attach_h1_foregrip_m1014_vm,attach_h1_foregrip_m1014_npc,,,,,,LootDrop2,
h1_kam12_mp,holosight,0,attach_h1_optics_holosight_vm,attach_h1_optics_holosight_npc,,,,,,LootDrop2,
h1_kam12_mp,reflex,0,attach_h1_optic_reflex_vm,attach_h1_optic_reflex_npc,,attach_h1_optic_reflex_vm_wet,attach_h1_optic_reflex_npc_wet,,,LootDrop2,
h1_kam12_mp,reflexvar,0,attach_h1_optic_reflex_variant_vm_mp,attach_h1_optic_reflex_variant_npc_mp,,,,,,LootDrop2,
h1_kam12_mp,thermal,0,attach_h1_scope_thermal_vm_patch_mp,attach_h1_scope_thermal_npc_patch_mp,,,,,,LootDrop2,
h1_m60e4_mp,base,1,wpn_h1_lmg_m60_vm_camo,wpn_h1_lmg_m60_npc_camo,,wpn_h1_lmg_m60_vm_wet_camo,wpn_h1_lmg_m60_npc_wet_camo,,wpn_h1_lmg_m60_lobby,Gold,
h1_m60e4_mp,acog,0,attach_h1_scope_acog_vm,attach_h1_scope_acog_npc,,attach_h1_scope_acog_vm_wet_mp,attach_h1_scope_acog_npc_wet_mp,,,Gold,
h1_m60e4_mp,grip,0,attach_h1_foregrip_m60_vm,attach_h1_foregrip_m60_npc,,,,,,Gold,
h1_m60e4_mp,holosight,0,attach_h1_optics_holosight_vm,attach_h1_optics_holosight_npc,,,,,,Gold,
h1_m60e4_mp,reflex,0,attach_h1_optic_reflex_vm,attach_h1_optic_reflex_npc,,attach_h1_optic_reflex_vm_wet,attach_h1_optic_reflex_npc_wet,,,Gold,
h1_m60e4_mp,reflexvar,0,attach_h1_optic_reflex_variant_vm_mp,attach_h1_optic_reflex_variant_npc_mp,,,,,,Gold,
h1_m60e4_mp,thermal,0,attach_h1_scope_thermal_vm_patch_mp,attach_h1_scope_thermal_npc_patch_mp,,,,,,Gold,
h1_rpd_mp,base,1,wpn_h1_lmg_rpd_vm_camo,wpn_h1_lmg_rpd_npc_camo,,wpn_h1_lmg_rpd_vm_wet_camo,wpn_h1_lmg_rpd_npc_wet_camo,,wpn_h1_lmg_rpd_lobby,Gold,
h1_rpd_mp,bipod,1,attach_h1_bipod_rpd_patch_vm,attach_h1_bipod_rpd_mp_patch_npc,,,,,,Gold,
h1_rpd_mp,defaultgrip,1,attach_h1_foregrip_default_rpd_vm,attach_h1_foregrip_default_rpd_npc,,,,,,Gold,
h1_rpd_mp,acog,0,attach_h1_scope_acog_vm_mp,attach_h1_scope_acog_npc_mp,,attach_h1_scope_acog_vm_wet_mp,attach_h1_scope_acog_npc_wet_mp,,,Gold,
h1_rpd_mp,grip,0,attach_h1_foregrip_rpd_vm,attach_h1_foregrip_rpd_npc,defaultgrip,,,,,Gold,
h1_rpd_mp,holosight,0,attach_h1_optics_holosight_vm,attach_h1_optics_holosight_npc,,,,,,Gold,
h1_rpd_mp,reflex,0,attach_h1_optic_reflex_vm,attach_h1_optic_reflex_npc,,attach_h1_optic_reflex_vm_wet,attach_h1_optic_reflex_npc_wet,,,Gold,
h1_rpd_mp,reflexvar,0,attach_h1_optic_reflex_variant_vm_mp,attach_h1_optic_reflex_variant_npc_mp,,,,,,Gold,
h1_rpd_mp,thermal,0,attach_h1_scope_thermal_vm_patch_mp,attach_h1_scope_thermal_npc_patch_mp,,,,,,Gold,
h1_saw_mp,base,1,wpn_h1_lmg_m249_vm_camo,wpn_h1_lmg_m249_npc_camo,,wpn_h1_lmg_m249_vm_wet_camo,wpn_h1_lmg_m249_npc_wet_camo,,wpn_h1_lmg_m249_lobby,Gold,
h1_saw_mp,bipod,1,attach_h1_bipod_m249_vm,attach_h1_bipod_m249_mp_npc,,,,,,Gold,
h1_saw_mp,acog,0,attach_h1_scope_acog_vm_mp,attach_h1_scope_acog_npc_mp,,attach_h1_scope_acog_vm_wet_mp,attach_h1_scope_acog_npc_wet_mp,,,Gold,
h1_saw_mp,grip,0,attach_h1_foregrip_m1014_vm,attach_h1_foregrip_m1014_npc,,,,,,Gold,
h1_saw_mp,holosight,0,attach_h1_optics_holosight_vm,attach_h1_optics_holosight_npc,,,,,,Gold,
h1_saw_mp,reflex,0,attach_h1_optic_reflex_vm,attach_h1_optic_reflex_npc,,attach_h1_optic_reflex_vm_wet,attach_h1_optic_reflex_npc_wet,,,Gold,
h1_saw_mp,reflexvar,0,attach_h1_optic_reflex_variant_vm_mp,attach_h1_optic_reflex_variant_npc_mp,,,,,,Gold,
h1_saw_mp,thermal,0,attach_h1_scope_thermal_vm_patch_mp,attach_h1_scope_thermal_npc_patch_mp,,,,,,Gold,
h1_feblmg_mp,base,1,wpn_h1_lmg_pkm_vm_camo,wpn_h1_lmg_pkm_npc_camo,,wpn_h1_lmg_pkm_vm_wet_camo,wpn_h1_lmg_pkm_npc_wet_camo,,wpn_h1_lmg_pkm_lobby,LootDrop3,
h1_feblmg_mp,acog,0,attach_h1_scope_acog_vm,attach_h1_scope_acog_npc,,attach_h1_scope_acog_vm_wet_mp,attach_h1_scope_acog_npc_wet_mp,,,LootDrop3,
h1_feblmg_mp,grip,0,attach_h1_foregrip_ar_vm_mp,attach_h1_foregrip_ar_npc_mp,,,,,,LootDrop3,
h1_feblmg_mp,holosight,0,attach_h1_optics_holosight_vm,attach_h1_optics_holosight_npc,,,,,,LootDrop3,
h1_feblmg_mp,reflex,0,attach_h1_optic_reflex_vm,attach_h1_optic_reflex_npc,,attach_h1_optic_reflex_vm_wet,attach_h1_optic_reflex_npc_wet,,,LootDrop3,
h1_feblmg_mp,reflexvar,0,attach_h1_optic_reflex_variant_vm_mp,attach_h1_optic_reflex_variant_npc_mp,,,,,,LootDrop3,
h1_feblmg_mp,thermal,0,attach_h1_scope_thermal_vm_patch_mp,attach_h1_scope_thermal_npc_patch_mp,,,,,,LootDrop3,
h1_junlmg_mp,base,1,wpn_h1_lmg_mk8_vm_camo,wpn_h1_lmg_mk8_npc_camo,,wpn_h1_lmg_mk8_vm_wet_camo,wpn_h1_lmg_mk8_npc_wet_camo,,wpn_h1_lmg_mk8_lobby,LootDrop5,
h1_junlmg_mp,acog,0,attach_h1_scope_mk8_acog_vm,attach_h1_scope_acog_npc,,attach_h1_scope_mk8_acog_vm_wet,attach_h1_scope_acog_npc_wet_mp,,,LootDrop5,
h1_junlmg_mp,grip,0,attach_h1_foregrip_mk8_vm_camo,attach_h1_foregrip_mk8_npc_camo,,,,,,LootDrop5,
h1_junlmg_mp,holosight,0,attach_h1_optics_holosight_vm,attach_h1_optics_holosight_npc,,,,,,LootDrop5,
h1_junlmg_mp,reflex,0,attach_h1_optic_reflex_vm,attach_h1_optic_reflex_npc,,attach_h1_optic_reflex_vm_wet,attach_h1_optic_reflex_npc_wet,,,LootDrop5,
h1_junlmg_mp,reflexvar,0,attach_h1_optic_reflex_variant_vm_mp,attach_h1_optic_reflex_variant_npc_mp,,,,,,LootDrop5,
h1_junlmg_mp,thermal,0,attach_h1_scope_thermal_vm_patch_mp,attach_h1_scope_thermal_npc_patch_mp,,,,,,LootDrop5,
h1_barrett_mp,base,1,wpn_h1_sni_m82a1_vm_camo,wpn_h1_sni_m82a1_npc_camo,,wpn_h1_sni_m82a1_vm_wet_camo,wpn_h1_sni_m82a1_npc_wet_camo,,wpn_h1_sni_m82a1_lobby,Gold,
h1_barrett_mp,scope,1,attach_h1_scope_m82a1_vm_patch_camo_mp,attach_h1_scope_m82a1_npc_mp,,attach_h1_scope_m82a1_vm_patch_wet_mp,attach_h1_scope_m82a1_npc_wet_mp,1,,Gold,
h1_barrett_mp,bipod,0,attach_h1_bipod_m82a1_patch_vm,attach_h1_bipod_m82a1_npc,,,,,,Gold,
h1_barrett_mp,acog,0,attach_h1_scope_acog_vm_mp,attach_h1_scope_acog_npc_mp,scope,attach_h1_scope_acog_vm_wet_mp,attach_h1_scope_acog_npc_wet_mp,,,Gold,
h1_barrett_mp,thermal,0,attach_h1_scope_thermal_vm_patch_mp,attach_h1_scope_thermal_npc_patch_mp,,,,,,Gold,
h1_dragunov_mp,base,1,wpn_h1_sni_dragunov_vm_camo,wpn_h1_sni_dragunov_npc_camo,,wpn_h1_sni_dragunov_vm_wet_camo,wpn_h1_sni_dragunov_npc_wet_camo,,wpn_h1_sni_dragunov_lobby,Gold,
h1_dragunov_mp,scope,1,attach_h1_scope_dragunov_vm_patch_mp,attach_h1_scope_dragunov_npc_mp,,attach_h1_scope_dragunov_vm_patch_wet_mp,attach_h1_scope_dragunov_npc_wet_mp,1,,Gold,
h1_dragunov_mp,acog,0,attach_h1_scope_acog_vm_mp,attach_h1_scope_acog_npc_mp,scope,attach_h1_scope_acog_vm_wet_mp,attach_h1_scope_acog_npc_wet_mp,,,Gold,
h1_dragunov_mp,thermal,0,attach_h1_scope_thermal_vm_patch_mp,attach_h1_scope_thermal_npc_patch_mp,,,,,,Gold,
h1_m21_mp,base,1,wpn_h1_sni_m21_vm_camo,wpn_h1_sni_m21_npc_camo,,wpn_h1_sni_m21_vm_wet_camo,wpn_h1_sni_m21_npc_wet_camo,,wpn_h1_sni_m21_lobby,Gold,
h1_m21_mp,scope,1,attach_h1_scope_m21_vm_patch_camo_mp,attach_h1_scope_m21_npc_mp,,attach_h1_scope_m21_vm_patch_wet_mp,attach_h1_scope_m21_npc_wet_mp,1,,Gold,
h1_m21_mp,bipod,1,attach_h1_bipod_m21_patch_vm,attach_h1_bipod_m21_mp_patch_npc,,,,,,Gold,
h1_m21_mp,acog,0,attach_h1_scope_acog_vm_mp,attach_h1_scope_acog_npc_mp,scope,attach_h1_scope_acog_vm_wet_mp,attach_h1_scope_acog_npc_wet_mp,,,Gold,
h1_m21_mp,silencer,0,attach_h1_silencer_m21_patch_vm,attach_h1_silencer_556_npc,,attach_h1_silencer_m21_patch_vm_wet,,,,Gold,
h1_m21_mp,thermal,0,attach_h1_scope_thermal_vm_patch_mp,attach_h1_scope_thermal_npc_patch_mp,,,,,,Gold,
h1_m40a3_mp,base,1,wpn_h1_sni_m40a3_vm_camo,wpn_h1_sni_m40a3_npc_camo,,wpn_h1_sni_m40a3_vm_wet_camo,wpn_h1_sni_m40a3_npc_wet_camo,,wpn_h1_sni_m40a3_lobby,Gold,
h1_m40a3_mp,scope,1,attach_h1_scope_m40a3_vm_patch_camo_mp,attach_h1_scope_m40a3_npc_mp,,attach_h1_scope_m40a3_vm_patch_wet_mp,attach_h1_scope_m40a3_npc_wet_mp,1,,Gold,
h1_m40a3_mp,acog,0,attach_h1_scope_acog_vm_mp,attach_h1_scope_acog_npc_mp,scope,attach_h1_scope_acog_vm_wet_mp,attach_h1_scope_acog_npc_wet_mp,,,Gold,
h1_m40a3_mp,thermal,0,attach_h1_scope_thermal_vm_patch_mp,attach_h1_scope_thermal_npc_patch_mp,,,,,,Gold,
h1_remington700_mp,base,1,wpn_h1_sni_r700_vm_camo,wpn_h1_sni_r700_npc_camo,,wpn_h1_sni_r700_vm_wet_camo,wpn_h1_sni_r700_npc_wet_camo,,wpn_h1_sni_r700_lobby,Gold,
h1_remington700_mp,scope,1,attach_h1_scope_r700_vm_patch_camo_mp,attach_h1_scope_r700_npc_camo_mp,,attach_h1_scope_r700_vm_patch_wet_camo_mp,attach_h1_scope_r700_npc_wet_camo_mp,1,,Gold,
h1_remington700_mp,acog,0,attach_h1_scope_acog_vm_mp,attach_h1_scope_acog_npc_mp,scope,attach_h1_scope_acog_vm_wet_mp,attach_h1_scope_acog_npc_wet_mp,,,Gold,
h1_remington700_mp,thermal,0,attach_h1_scope_thermal_vm_patch_mp,attach_h1_scope_thermal_npc_patch_mp,,,,,,Gold,
h1_febsnp_mp,base,1,wpn_h1_sni_dmr25_vm_patch_camo,wpn_h1_sni_dmr25_npc_patch_camo,,wpn_h1_sni_dmr25_vm_patch_wet_camo,wpn_h1_sni_dmr25_npc_patch_wet_camo,,wpn_h1_sni_dmr25_patch_lobby,LootDrop3,
h1_febsnp_mp,scope,1,attach_h1_scope_dmr25_vm_patch_camo_mp,attach_h1_scope_dmr25_npc_camo_mp,,attach_h1_scope_dmr25_vm_patch_wet_mp,attach_h1_scope_dmr25_npc_wet_camo_mp,1,,LootDrop3,
h1_febsnp_mp,acog,0,attach_h1_scope_acog_vm_mp,attach_h1_scope_acog_npc_mp,scope,attach_h1_scope_acog_vm_wet_mp,attach_h1_scope_acog_npc_wet_mp,,,LootDrop3,
h1_febsnp_mp,thermal,0,attach_h1_scope_thermal_vm_patch_mp,attach_h1_scope_thermal_npc_patch_mp,,,,,,LootDrop3,
h1_junsnp_mp,base,1,wpn_h1_sni_tac330_vm_camo,wpn_h1_sni_tac330_npc_camo,,wpn_h1_sni_tac330_vm_wet_camo,wpn_h1_sni_tac330_npc_wet_camo,,wpn_h1_sni_tac330_lobby,LootDrop5,
h1_junsnp_mp,scope,1,attach_h1_scope_tac330_vm_camo,attach_h1_scope_tac330_npc_camo,,attach_h1_scope_tac330_vm_wet_camo,attach_h1_scope_tac330_npc_wet_camo,1,,LootDrop5,
h1_junsnp_mp,acog,0,attach_h1_scope_acog_vm_mp,attach_h1_scope_acog_npc_mp,scope,attach_h1_scope_acog_vm_wet_mp,attach_h1_scope_acog_npc_wet_mp,,,LootDrop5,
h1_junsnp_mp,thermal,0,attach_h1_scope_thermal_vm_patch_mp,attach_h1_scope_thermal_npc_patch_mp,,,,,,LootDrop5,
h1_beretta_mp,base,1,wpn_h1_pst_m9_vm_camo,wpn_h1_pst_m9_npc_camo,,wpn_h1_pst_m9_vm_wet_camo,wpn_h1_pst_m9_npc_wet_camo,,,Gold,
h1_beretta_mp,silencer,0,attach_h1_silencer_pistol_vm,attach_h1_silencer_pistol_npc,,attach_h1_silencer_pistol_vm_wet,attach_h1_silencer_pistol_npc_wet,,,Gold,
h1_colt45_mp,base,1,wpn_h1_pst_m1911_vm_camo,wpn_h1_pst_m1911_npc_camo,,wpn_h1_pst_m1911_vm_wet_camo,wpn_h1_pst_m1911_npc_wet_camo,,,Gold,
h1_colt45_mp,silencer,0,attach_h1_silencer_pistol_vm,attach_h1_silencer_pistol_npc,,attach_h1_silencer_pistol_vm_wet,attach_h1_silencer_pistol_npc_wet,,,Gold,
h1_deserteagle_mp,base,1,wpn_h1_pst_de50_vm_camo,wpn_h1_pst_de50_npc_camo,,wpn_h1_pst_de50_vm_wet_camo,wpn_h1_pst_de50_npc_wet_camo,,,Gold,
h1_deserteagle_mp,silencer,0,attach_h1_silencer_pistol_vm,attach_h1_silencer_pistol_npc,,attach_h1_silencer_pistol_vm_wet,attach_h1_silencer_pistol_npc_wet,,,Gold,
h1_deserteagle55_mp,base,1,wpn_h1_pst_de50_lv55_vm_camo,wpn_h1_pst_de50_lv55_npc_camo,,,,,,Gold,
h1_deserteagle55_mp,silencer,0,attach_h1_silencer_pistol_vm,attach_h1_silencer_pistol_npc,,attach_h1_silencer_pistol_vm_wet,attach_h1_silencer_pistol_npc_wet,,,Gold,
h1_usp_mp,base,1,wpn_h1_pst_usp45_vm_camo,wpn_h1_pst_usp45_npc_camo,,wpn_h1_pst_usp45_vm_wet_camo,wpn_h1_pst_usp45_npc_wet_camo,,,Gold,
h1_usp_mp,silencer,0,attach_h1_silencer_pistol_vm,attach_h1_silencer_pistol_npc,,attach_h1_silencer_pistol_vm_wet,attach_h1_silencer_pistol_npc_wet,,,Gold,
h1_janpst_mp,base,1,wpn_h1_pst_44magnum_vm_camo,wpn_h1_pst_44magnum_npc_camo,,wpn_h1_pst_44magnum_vm_wet_camo,wpn_h1_pst_44magnum_npc_wet_camo,,,LootDrop2,
h1_janpst_mp,silencer,0,attach_h1_silencer_pistol_vm,attach_h1_silencer_pistol_npc,,attach_h1_silencer_pistol_vm_wet,attach_h1_silencer_pistol_npc_wet,,,LootDrop2,
h1_aprpst_mp,base,1,wpn_h1_pst_prokolot_vm_camo,wpn_h1_pst_prokolot_npc_camo,,wpn_h1_pst_prokolot_vm_wet_camo,wpn_h1_pst_prokolot_npc_wet_camo,,wpn_h1_pst_prokolot_lobby,LootDrop4,
h1_aprpst_mp,silencer,0,attach_h1_silencer_pistol_vm,attach_h1_silencer_pistol_npc,,attach_h1_silencer_pistol_vm_wet,attach_h1_silencer_pistol_npc_wet,,,LootDrop4,
h1_augpst_mp,base,1,wpn_h1_pst_br9_base_vm_camo,wpn_h1_pst_br9_base_npc_camo,,wpn_h1_pst_br9_base_vm_wet_camo,wpn_h1_pst_br9_base_npc_wet_camo,,wpn_h1_pst_br9_base_lobby,LootDrop6,
h1_augpst_mp,silencer,0,attach_h1_silencer_pistol_vm,attach_h1_silencer_pistol_npc,,attach_h1_silencer_pistol_vm_wet,attach_h1_silencer_pistol_npc_wet,,,LootDrop6,
h1_rpg_mp,base,1,wpn_h1_lau_rpg7_vm,wpn_h1_lau_rpg7_npc,,wpn_h1_lau_rpg7_vm_wet,wpn_h1_lau_rpg7_npc_wet,,,Gold,
h1_meleeshovel_mp,base,1,wpn_h1_melee_tac_shovel_vm,wpn_h1_melee_tac_shovel_npc,,wpn_h1_melee_tac_shovel_vm_wet,wpn_h1_melee_tac_shovel_npc_wet,,,LootDrop1,
h1_meleeshovel_mp,blood,0,wpn_h1_melee_tac_shovel_vm_blood,wpn_h1_melee_tac_shovel_npc_blood,base,wpn_h1_melee_tac_shovel_vm_wet_blood,wpn_h1_melee_tac_shovel_npc_wet_blood,,,LootDrop1,
h1_meleepaddle_mp,base,1,wpn_h1_melee_hammer_vm,wpn_h1_melee_hammer_npc,,wpn_h1_melee_hammer_vm_wet,wpn_h1_melee_hammer_npc_wet,,,LootDrop1,
h1_meleepaddle_mp,blood,0,wpn_h1_melee_hammer_vm_blood,wpn_h1_melee_hammer_npc_blood,base,wpn_h1_melee_hammer_vm_wet_blood,wpn_h1_melee_hammer_npc_wet_blood,,,LootDrop1,
h1_meleebottle_mp,base,1,wpn_h1_melee_broken_bottle_vm,wpn_h1_melee_broken_bottle_npc,,wpn_h1_melee_broken_bottle_vm_wet,wpn_h1_melee_broken_bottle_npc_wet,,,LootDrop1,
h1_meleebottle_mp,blood,0,wpn_h1_melee_broken_bottle_vm_blood,wpn_h1_melee_broken_bottle_npc_blood,base,wpn_h1_melee_broken_bottle_vm_wet_blood,wpn_h1_melee_broken_bottle_npc_wet_blood,,,LootDrop1,
h1_meleeblade_mp,base,1,wpn_h1_melee_scimitar_scorpion_vm,wpn_h1_melee_scimitar_scorpion_npc,,wpn_h1_melee_scimitar_scorpion_vm_wet,wpn_h1_melee_scimitar_scorpion_npc_wet,,,LootDrop1,
h1_meleeblade_mp,blood,0,wpn_h1_melee_scimitar_scorpion_vm_blood,wpn_h1_melee_scimitar_scorpion_npc_blood,base,wpn_h1_melee_scimitar_scorpion_vm_wet_blood,wpn_h1_melee_scimitar_scorpion_npc_wet_blood,,,LootDrop1,
h1_meleeicepick_mp,base,1,wpn_h1_melee_pick_axe_vm,wpn_h1_melee_pick_axe_npc,,wpn_h1_melee_pick_axe_vm_wet,wpn_h1_melee_pick_axe_npc_wet,,,LootDrop1,
h1_meleeicepick_mp,blood,0,wpn_h1_melee_pick_axe_vm_blood,wpn_h1_melee_pick_axe_npc_blood,base,wpn_h1_melee_pick_axe_vm_wet_blood,wpn_h1_melee_pick_axe_npc_wet_blood,,,LootDrop1,
h1_meleebayonet_mp,base,1,wpn_h1_melee_rifle_bayonet_vm,wpn_h1_melee_rifle_bayonet_npc,,wpn_h1_melee_rifle_bayonet_vm_wet,wpn_h1_melee_rifle_bayonet_npc_wet,,,LootDrop1,
h1_meleebayonet_mp,blood,0,wpn_h1_melee_rifle_bayonet_vm_blood,wpn_h1_melee_rifle_bayonet_npc_blood,base,wpn_h1_melee_rifle_bayonet_vm_wet_blood,wpn_h1_melee_rifle_bayonet_npc_wet_blood,,,LootDrop1,
h1_meleehatchet_mp,base,1,wpn_h1_melee_hatchet_vm,wpn_h1_melee_hatchet_npc,,wpn_h1_melee_hatchet_vm_wet,wpn_h1_melee_hatchet_npc_wet,,,LootDrop2,
h1_meleehatchet_mp,blood,0,wpn_h1_melee_hatchet_vm_blood,wpn_h1_melee_hatchet_npc_blood,base,wpn_h1_melee_hatchet_vm_wet_blood,wpn_h1_melee_hatchet_npc_wet_blood,,,LootDrop2,
h1_meleesickle_mp,base,1,wpn_h1_melee_sickle_vm,wpn_h1_melee_sickle_npc,,wpn_h1_melee_sickle_vm_wet,wpn_h1_melee_sickle_npc_wet,,,LootDrop2,
h1_meleesickle_mp,blood,0,wpn_h1_melee_sickle_vm_blood,wpn_h1_melee_sickle_npc_blood,base,wpn_h1_melee_sickle_vm_wet_blood,wpn_h1_melee_sickle_npc_wet_blood,,,LootDrop2,
h1_meleegladius_mp,base,1,wpn_h1_melee_gladius_vm,wpn_h1_melee_gladius_npc,,wpn_h1_melee_gladius_vm_wet,wpn_h1_melee_gladius_npc_wet,,,LootDrop2,
h1_meleegladius_mp,blood,0,wpn_h1_melee_gladius_vm_blood,wpn_h1_melee_gladius_npc_blood,base,wpn_h1_melee_gladius_vm_wet_blood,wpn_h1_melee_gladius_npc_wet_blood,,,LootDrop2,
h1_meleefeb1_mp,base,1,wpn_h1_melee_wrench_vm,wpn_h1_melee_wrench_npc,,wpn_h1_melee_wrench_vm_wet,wpn_h1_melee_wrench_npc_wet,,,LootDrop3,
h1_meleefeb1_mp,blood,0,wpn_h1_melee_wrench_vm_blood,wpn_h1_melee_wrench_npc_blood,base,wpn_h1_melee_wrench_vm_wet_blood,wpn_h1_melee_wrench_npc_wet_blood,,,LootDrop3,
h1_meleefeb2_mp,base,1,wpn_h1_melee_knuckle_knife_irish_vm,wpn_h1_melee_knuckle_knife_irish_npc,,wpn_h1_melee_knuckle_knife_irish_vm_wet,wpn_h1_melee_knuckle_knife_irish_npc_wet,,,LootDrop3,
h1_meleefeb2_mp,blood,0,wpn_h1_melee_knuckle_knife_irish_vm_blood,wpn_h1_melee_knuckle_knife_irish_npc_blood,base,wpn_h1_melee_knuckle_knife_irish_vm_wet_blood,wpn_h1_melee_knuckle_knife_irish_npc_wet_blood,,,LootDrop3,
h1_meleefeb3_mp,base,1,wpn_h1_melee_katana_vm,wpn_h1_melee_katana_npc,,wpn_h1_melee_katana_vm_wet,wpn_h1_melee_katana_npc_wet,,,LootDrop3,
h1_meleefeb3_mp,blood,0,wpn_h1_melee_katana_vm_blood,wpn_h1_melee_katana_npc_blood,base,wpn_h1_melee_katana_vm_wet_blood,wpn_h1_melee_katana_npc_wet_blood,,,LootDrop3,
h1_meleefeb4_mp,base,1,wpn_h1_melee_trucker_tool_vm,wpn_h1_melee_trucker_tool_npc,,wpn_h1_melee_trucker_tool_vm_wet,wpn_h1_melee_trucker_tool_npc_wet,,,LootDrop3,
h1_meleefeb4_mp,blood,0,wpn_h1_melee_trucker_tool_vm_blood,wpn_h1_melee_trucker_tool_npc_blood,base,wpn_h1_melee_trucker_tool_vm_wet_blood,wpn_h1_melee_trucker_tool_npc_wet_blood,,,LootDrop3,
h1_meleefeb5_mp,base,1,wpn_h1_melee_shilellagh_vm,wpn_h1_melee_shilellagh_npc,,wpn_h1_melee_shilellagh_vm_wet,wpn_h1_melee_shilellagh_npc_wet,,,LootDrop3,
h1_meleefeb5_mp,blood,0,wpn_h1_melee_shilellagh_vm_blood,wpn_h1_melee_shilellagh_npc_blood,base,wpn_h1_melee_shilellagh_vm_wet_blood,wpn_h1_melee_shilellagh_npc_wet_blood,,,LootDrop3,
h1_meleeapr1_mp,base,1,wpn_h1_melee_obsidian_knife_vm,wpn_h1_melee_obsidian_knife_npc,,wpn_h1_melee_obsidian_knife_vm_wet,wpn_h1_melee_obsidian_knife_npc_wet,,,LootDrop4,
h1_meleeapr1_mp,blood,0,wpn_h1_melee_obsidian_knife_vm_blood,wpn_h1_melee_obsidian_knife_npc_blood,base,wpn_h1_melee_obsidian_knife_vm_wet_blood,wpn_h1_melee_obsidian_knife_npc_wet_blood,,,LootDrop4,
h1_meleeapr2_mp,base,1,wpn_h1_melee_russian_machete_vm,wpn_h1_melee_russian_machete_npc,,wpn_h1_melee_russian_machete_vm_wet,wpn_h1_melee_russian_machete_npc_wet,,,LootDrop4,
h1_meleeapr2_mp,blood,0,wpn_h1_melee_russian_machete_vm_blood,wpn_h1_melee_russian_machete_npc_blood,base,wpn_h1_melee_russian_machete_vm_wet_blood,wpn_h1_melee_russian_machete_npc_wet_blood,,,LootDrop4,
h1_meleeapr3_mp,base,1,wpn_h1_melee_karambit_vm,wpn_h1_melee_karambit_npc,,wpn_h1_melee_karambit_vm_wet,wpn_h1_melee_karambit_npc_wet,,,LootDrop4,
h1_meleeapr3_mp,blood,0,wpn_h1_melee_karambit_vm_blood,wpn_h1_melee_karambit_npc_blood,base,wpn_h1_melee_karambit_vm_wet_blood,wpn_h1_melee_karambit_npc_wet_blood,,,LootDrop4,
h1_meleeapr4_mp,base,1,wpn_h1_melee_sawtooth_vm,wpn_h1_melee_sawtooth_npc,,wpn_h1_melee_sawtooth_vm_wet,wpn_h1_melee_sawtooth_npc_wet,,,LootDrop4,
h1_meleeapr4_mp,blood,0,wpn_h1_melee_sawtooth_vm_blood,wpn_h1_melee_sawtooth_npc_blood,base,wpn_h1_melee_sawtooth_vm_wet_blood,wpn_h1_melee_sawtooth_npc_wet_blood,,,LootDrop4,
h1_meleejun1_mp,base,1,wpn_h1_melee_mace_vm,wpn_h1_melee_mace_npc,,wpn_h1_melee_mace_vm_wet,wpn_h1_melee_mace_npc_wet,,,LootDrop5,
h1_meleejun1_mp,blood,0,wpn_h1_melee_mace_vm_blood,wpn_h1_melee_mace_npc_blood,base,wpn_h1_melee_mace_vm_wet_blood,wpn_h1_melee_mace_npc_wet_blood,,,LootDrop5,
h1_meleejun2_mp,base,1,wpn_h1_melee_cleaver_vm,wpn_h1_melee_cleaver_npc,,wpn_h1_melee_cleaver_vm_wet,wpn_h1_melee_cleaver_npc_wet,,,LootDrop5,
h1_meleejun2_mp,blood,0,wpn_h1_melee_cleaver_vm_blood,wpn_h1_melee_cleaver_npc_blood,base,wpn_h1_melee_cleaver_vm_wet_blood,wpn_h1_melee_cleaver_npc_wet_blood,,,LootDrop5,
h1_meleejun3_mp,base,1,wpn_h1_melee_harpoon_vm,wpn_h1_melee_harpoon_npc,,wpn_h1_melee_harpoon_vm_wet,wpn_h1_melee_harpoon_npc_wet,,,LootDrop5,
h1_meleejun3_mp,blood,0,wpn_h1_melee_harpoon_vm_blood,wpn_h1_melee_harpoon_npc_blood,base,wpn_h1_melee_harpoon_vm_wet_blood,wpn_h1_melee_harpoon_npc_wet_blood,,,LootDrop5,
h1_meleejun4_mp,base,1,wpn_h1_melee_smr_karambit_vm,wpn_h1_melee_smr_karambit_npc,,wpn_h1_melee_smr_karambit_vm_wet,wpn_h1_melee_smr_karambit_npc_wet,,,LootDrop5,
