cc_feb_ultraviolet_01,loot,0,,,,,,,,,LootDrop3,
cc_feb_vss_vintorez_01,loot,0,,,,,,,,,LootDrop3,
cc_feb_wicked_01,loot,0,,,,,,,,,LootDrop3,
cc_feb_wicked_02,loot,0,,,,,,,,,LootDrop3,
cc_feb_equalizer_01,loot,0,,,,,,,,,LootDrop3,
cc_feb_evolution_03,loot,0,,,,,,,,,LootDrop3,
cc_feb_evolution_04,loot,0,,,,,,,,,LootDrop3,
cc_feb_evolution_05,loot,0,,,,,,,,,LootDrop3,
cc_feb_frag_01,loot,0,,,,,,,,,LootDrop3,
cc_feb_mac_10_01,loot,0,,,,,,,,,LootDrop3,
cc_feb_masterpiece_01,loot,0,,,,,,,,,LootDrop3,
cc_feb_striker_01,loot,0,,,,,,,,,LootDrop3,
cc_feb_trooper_03,loot,0,,,,,,,,,LootDrop3,
cc_feb_trooper_04,loot,0,,,,,,,,,LootDrop3,
cc_feb_trooper_05,loot,0,,,,,,,,,LootDrop3,
cc_feb_wicked_03,loot,0,,,,,,,,,LootDrop3,
cc_feb_wicked_04,loot,0,,,,,,,,,LootDrop3,
cc_feb_wicked_05,loot,0,,,,,,,,,LootDrop3,
cc_feb_evolution_06,loot,0,,,,,,,,,LootDrop3,
cc_feb_trooper_06,loot,0,,,,,,,,,LootDrop3,
cc_feb_wartorn_01,loot,0,,,,,,,,,LootDrop3,
cc_feb_wicked_06,loot,0,,,,,,,,,LootDrop3,
cc_feb_evolution_07,loot,0,,,,,,,,,LootDrop3,
cc_feb_marksman_01,loot,0,,,,,,,,,LootDrop3,
cc_feb_mechanic_01,loot,0,,,,,,,,,LootDrop3,
cc_feb_n00btuber_01,loot,0,,,,,,,,,LootDrop3,
cc_feb_sting_01,loot,0,,,,,,,,,LootDrop3,
cc_feb_trooper_07,loot,0,,,,,,,,,LootDrop3,
cc_feb_wicked_07,loot,0,,,,,,,,,LootDrop3,
cc_feb_evolution_reward,loot,0,,,,,,,,,LootDrop3,
cc_feb_trooper_reward,loot,0,,,,,,,,,LootDrop3,
cc_feb_wicked_reward,loot,0,,,,,,,,,LootDrop3,
ccamo_feb_boss_01,loot,0,,,,,,,,,LootDrop3,
ccamo_feb_mechanic_01,loot,0,,,,,,,,,LootDrop3,
ccamo_feb_samurai_01,loot,0,,,,,,,,,LootDrop3,
ccamo_feb_striker_01,loot,0,,,,,,,,,LootDrop3,
ccamo_feb_vss_vintorez_01,loot,0,,,,,,,,,LootDrop3,
ccamo_feb_challenger_01,loot,0,,,,,,,,,LootDrop3,
ccamo_feb_killshot_01,loot,0,,,,,,,,,LootDrop3,
ccamo_feb_mac_10_01,loot,0,,,,,,,,,LootDrop3,
ccamo_feb_masterblaster_01,loot,0,,,,,,,,,LootDrop3,
ccamo_feb_wartorn_01,loot,0,,,,,,,,,LootDrop3,
ccamo_feb_kingpin_01,loot,0,,,,,,,,,LootDrop3,
ccamo_feb_pkm_01,loot,0,,,,,,,,,LootDrop3,
em_feb_challenger_01,loot,0,,,,,,,,,LootDrop3,
em_feb_dominator_01,loot,0,,,,,,,,,LootDrop3,
em_feb_dominator_02,loot,0,,,,,,,,,LootDrop3,
em_feb_equalizer_01,loot,0,,,,,,,,,LootDrop3,
em_feb_frag_01,loot,0,,,,,,,,,LootDrop3,
em_feb_gung_ho_01,loot,0,,,,,,,,,LootDrop3,
em_feb_gung_ho_02,loot,0,,,,,,,,,LootDrop3,
em_feb_killshot_01,loot,0,,,,,,,,,LootDrop3,
em_feb_kingpin_01,loot,0,,,,,,,,,LootDrop3,
em_feb_mac_10_01,loot,0,,,,,,,,,LootDrop3,
em_feb_marksman_01,loot,0,,,,,,,,,LootDrop3,
em_feb_masterblaster_01,loot,0,,,,,,,,,LootDrop3,
em_feb_masterpiece_01,loot,0,,,,,,,,,LootDrop3,
em_feb_n00btuber_01,loot,0,,,,,,,,,LootDrop3,
em_feb_pkm_01,loot,0,,,,,,,,,LootDrop3,
em_feb_reflex_01,loot,0,,,,,,,,,LootDrop3,
em_feb_squad_01,loot,0,,,,,,,,,LootDrop3,
em_feb_squad_02,loot,0,,,,,,,,,LootDrop3,
em_feb_sting_01,loot,0,,,,,,,,,LootDrop3,
em_feb_sword_01,loot,0,,,,,,,,,LootDrop3,
em_feb_sword_02,loot,0,,,,,,,,,LootDrop3,
em_feb_wartorn_01,loot,0,,,,,,,,,LootDrop3,
em_feb_boss_01,loot,0,,,,,,,,,LootDrop3,
em_feb_dominator_03,loot,0,,,,,,,,,LootDrop3,
em_feb_dominator_04,loot,0,,,,,,,,,LootDrop3,
em_feb_dominator_05,loot,0,,,,,,,,,LootDrop3,
em_feb_gung_ho_03,loot,0,,,,,,,,,LootDrop3,
em_feb_gung_ho_04,loot,0,,,,,,,,,LootDrop3,
em_feb_gung_ho_05,loot,0,,,,,,,,,LootDrop3,
em_feb_mechanic_01,loot,0,,,,,,,,,LootDrop3,
em_feb_samurai_01,loot,0,,,,,,,,,LootDrop3,
em_feb_squad_03,loot,0,,,,,,,,,LootDrop3,
em_feb_squad_04,loot,0,,,,,,,,,LootDrop3,
em_feb_squad_05,loot,0,,,,,,,,,LootDrop3,
em_feb_sword_03,loot,0,,,,,,,,,LootDrop3,
em_feb_sword_04,loot,0,,,,,,,,,LootDrop3,
em_feb_sword_05,loot,0,,,,,,,,,LootDrop3,
em_feb_titanium_01,loot,0,,,,,,,,,LootDrop3,
em_feb_ultraviolet_01,loot,0,,,,,,,,,LootDrop3,
em_feb_dominator_06,loot,0,,,,,,,,,LootDrop3,
em_feb_gung_ho_06,loot,0,,,,,,,,,LootDrop3,
em_feb_squad_06,loot,0,,,,,,,,,LootDrop3,
em_feb_striker_01,loot,0,,,,,,,,,LootDrop3,
em_feb_sword_06,loot,0,,,,,,,,,LootDrop3,
em_feb_dominator_07,loot,0,,,,,,,,,LootDrop3,
em_feb_gung_ho_07,loot,0,,,,,,,,,LootDrop3,
em_feb_squad_07,loot,0,,,,,,,,,LootDrop3,
em_feb_sword_07,loot,0,,,,,,,,,LootDrop3,
em_feb_vss_vintorez_01,loot,0,,,,,,,,,LootDrop3,
em_feb_dominator_reward,loot,0,,,,,,,,,LootDrop3,
em_feb_gung_ho_reward,loot,0,,,,,,,,,LootDrop3,
em_feb_squad_reward,loot,0,,,,,,,,,LootDrop3,
em_feb_sword_reward,loot,0,,,,,,,,,LootDrop3,
ret_feb_challenger_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_equalizer_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_frag_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_ironsmith_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_ironsmith_02,loot,0,,,,,,,,,LootDrop3,
ret_feb_kingpin_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_mac_10_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_masterblaster_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_mechanic_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_reflex_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_vss_vintorez_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_ironsmith_03,loot,0,,,,,,,,,LootDrop3,
ret_feb_ironsmith_04,loot,0,,,,,,,,,LootDrop3,
ret_feb_ironsmith_05,loot,0,,,,,,,,,LootDrop3,
ret_feb_marksman_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_n00btuber_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_pkm_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_sting_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_striker_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_wartorn_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_ironsmith_06,loot,0,,,,,,,,,LootDrop3,
ret_feb_killshot_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_masterpiece_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_ultraviolet_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_ironsmith_07,loot,0,,,,,,,,,LootDrop3,
ret_feb_samurai_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_titanium_01,loot,0,,,,,,,,,LootDrop3,
ret_feb_ironsmith_reward,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_amoeba_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_amoeba_02,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_elite_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_elite_02,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_frag_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_mars_animated_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_mars_animated_02,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_mars_animated_03,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_masterpiece_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_mechanic_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_minerva_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_minerva_02,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_minerva_03,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_n00btuber_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_reptile_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_reptile_02,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_titanium_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_ultraviolet_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_urban_decay_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_urban_decay_02,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_amoeba_03,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_amoeba_04,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_amoeba_05,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_boss_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_elite_03,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_elite_04,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_equalizer_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_killshot_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_mars_animated_04,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_mars_animated_05,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_minerva_04,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_minerva_05,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_pkm_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_reflex_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_reptile_03,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_reptile_04,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_reptile_05,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_urban_decay_03,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_urban_decay_04,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_urban_decay_05,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_vss_vintorez_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_amoeba_06,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_challenger_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_elite_05,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_marksman_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_mars_animated_06,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_minerva_06,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_reptile_06,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_samurai_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_sting_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_urban_decay_06,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_amoeba_07,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_elite_06,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_elite_07,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_kingpin_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_mac_10_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_mars_animated_07,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_masterblaster_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_minerva_07,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_reptile_07,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_striker_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_urban_decay_07,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_wartorn_01,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_amoeba_reward,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_elite_reward,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_mars_animated_reward,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_minerva_reward,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_reptile_reward,loot,0,,,,,,,,,LootDrop3,
wcamo_feb_urban_decay_reward,loot,0,,,,,,,,,LootDrop3,
cc_apr_caveman_01,loot,0,,,,,,,,,LootDrop4,
cc_apr_diabolical_01,loot,0,,,,,,,,,LootDrop4,
cc_apr_grotesque_01,loot,0,,,,,,,,,LootDrop4,
cc_apr_grotesque_02,loot,0,,,,,,,,,LootDrop4,
cc_apr_phalanx_01,loot,0,,,,,,,,,LootDrop4,
cc_apr_rogue_01,loot,0,,,,,,,,,LootDrop4,
cc_apr_rogue_02,loot,0,,,,,,,,,LootDrop4,
cc_apr_slapstick_01,loot,0,,,,,,,,,LootDrop4,
cc_apr_slapstick_02,loot,0,,,,,,,,,LootDrop4,
cc_apr_tactical_01,loot,0,,,,,,,,,LootDrop4,
cc_apr_urban_warfare_01,loot,0,,,,,,,,,LootDrop4,
cc_apr_grotesque_03,loot,0,,,,,,,,,LootDrop4,
cc_apr_grotesque_04,loot,0,,,,,,,,,LootDrop4,
cc_apr_grotesque_05,loot,0,,,,,,,,,LootDrop4,
cc_apr_peacekeeper_01,loot,0,,,,,,,,,LootDrop4,
cc_apr_rogue_03,loot,0,,,,,,,,,LootDrop4,
cc_apr_rogue_04,loot,0,,,,,,,,,LootDrop4,
cc_apr_rogue_05,loot,0,,,,,,,,,LootDrop4,
cc_apr_slapstick_03,loot,0,,,,,,,,,LootDrop4,
cc_apr_slapstick_04,loot,0,,,,,,,,,LootDrop4,
cc_apr_slapstick_05,loot,0,,,,,,,,,LootDrop4,
cc_apr_grotesque_06,loot,0,,,,,,,,,LootDrop4,
cc_apr_rogue_06,loot,0,,,,,,,,,LootDrop4,
cc_apr_sawtooth_01,loot,0,,,,,,,,,LootDrop4,
cc_apr_slapstick_06,loot,0,,,,,,,,,LootDrop4,
cc_apr_grotesque_07,loot,0,,,,,,,,,LootDrop4,
cc_apr_rogue_07,loot,0,,,,,,,,,LootDrop4,
cc_apr_slapstick_07,loot,0,,,,,,,,,LootDrop4,
cc_apr_grotesque_reward,loot,0,,,,,,,,,LootDrop4,
cc_apr_rogue_reward,loot,0,,,,,,,,,LootDrop4,
cc_apr_slapstick_reward,loot,0,,,,,,,,,LootDrop4,
ccamo_apr_sawtooth_01,loot,0,,,,,,,,,LootDrop4,
ccamo_apr_diabolical_01,loot,0,,,,,,,,,LootDrop4,
ccamo_apr_tactical_01,loot,0,,,,,,,,,LootDrop4,
ccamo_apr_caveman_01,loot,0,,,,,,,,,LootDrop4,
ccamo_apr_peacekeeper_01,loot,0,,,,,,,,,LootDrop4,
em_apr_peacekeeper_01,loot,0,,,,,,,,,LootDrop4,
em_apr_urban_warfare_01,loot,0,,,,,,,,,LootDrop4,
em_apr_caveman_01,loot,0,,,,,,,,,LootDrop4,
em_apr_phalanx_01,loot,0,,,,,,,,,LootDrop4,
em_apr_sawtooth_01,loot,0,,,,,,,,,LootDrop4,
em_apr_tactical_01,loot,0,,,,,,,,,LootDrop4,
em_apr_diabolical_01,loot,0,,,,,,,,,LootDrop4,
ret_apr_caveman_01,loot,0,,,,,,,,,LootDrop4,
ret_apr_peacekeeper_01,loot,0,,,,,,,,,LootDrop4,
ret_apr_tactical_01,loot,0,,,,,,,,,LootDrop4,
ret_apr_diabolical_01,loot,0,,,,,,,,,LootDrop4,
ret_apr_urban_warfare_01,loot,0,,,,,,,,,LootDrop4,
ret_apr_phalanx_01,loot,0,,,,,,,,,LootDrop4,
ret_apr_sawtooth_01,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_caveman_01,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_high_tech_01,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_high_tech_02,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_operator_01,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_operator_02,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_phalanx_01,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_rebel_01,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_rebel_02,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_tactical_01,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_urban_warfare_01,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_high_tech_03,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_high_tech_04,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_high_tech_05,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_operator_03,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_operator_04,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_operator_05,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_rebel_03,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_rebel_04,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_rebel_05,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_sawtooth_01,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_high_tech_06,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_operator_06,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_rebel_06,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_diabolical_01,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_high_tech_07,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_operator_07,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_rebel_07,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_high_tech_reward,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_operator_reward,loot,0,,,,,,,,,LootDrop4,
wcamo_apr_rebel_reward,loot,0,,,,,,,,,LootDrop4,
fk_jun_sawed_off_01,loot,0,,,,,,,,,LootDrop5,
fk_jun_slapshot_01,loot,0,,,,,,,,,LootDrop5,
fk_jun_slapshot_reward,loot,0,,,,,,,,,LootDrop5,
fk_cpr,loot,0,,,,,,,,,LootDrop1,
fk_cmp,loot,0,,,,,,,,,LootDrop1,
cc_dec_bad_karma_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_bad_karma_02,loot,0,,,,,,,,,LootDrop1,
cc_dec_bad_karma_03,loot,0,,,,,,,,,LootDrop1,
cc_dec_bad_karma_05,loot,0,,,,,,,,,LootDrop1,
cc_dec_bad_karma_06,loot,0,,,,,,,,,LootDrop1,
cc_dec_bad_karma_07,loot,0,,,,,,,,,LootDrop1,
cc_dec_bad_karma_reward,loot,0,,,,,,,,,LootDrop1,
cc_dec_cursed_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_cursed_02,loot,0,,,,,,,,,LootDrop1,
cc_dec_cursed_03,loot,0,,,,,,,,,LootDrop1,
cc_dec_cursed_04,loot,0,,,,,,,,,LootDrop1,
cc_dec_cursed_05,loot,0,,,,,,,,,LootDrop1,
cc_dec_cursed_06,loot,0,,,,,,,,,LootDrop1,
cc_dec_cursed_07,loot,0,,,,,,,,,LootDrop1,
cc_dec_cursed_reward,loot,0,,,,,,,,,LootDrop1,
cc_dec_deep_end_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_deep_end_02,loot,0,,,,,,,,,LootDrop1,
cc_dec_deep_end_03,loot,0,,,,,,,,,LootDrop1,
cc_dec_deep_end_04,loot,0,,,,,,,,,LootDrop1,
cc_dec_deep_end_05,loot,0,,,,,,,,,LootDrop1,
cc_dec_deep_end_06,loot,0,,,,,,,,,LootDrop1,
cc_dec_deep_end_07,loot,0,,,,,,,,,LootDrop1,
cc_dec_deep_end_reward,loot,0,,,,,,,,,LootDrop1,
cc_dec_mechanized_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_mechanized_02,loot,0,,,,,,,,,LootDrop1,
cc_dec_mechanized_03,loot,0,,,,,,,,,LootDrop1,
cc_dec_mechanized_04,loot,0,,,,,,,,,LootDrop1,
cc_dec_mechanized_05,loot,0,,,,,,,,,LootDrop1,
cc_dec_mechanized_06,loot,0,,,,,,,,,LootDrop1,
cc_dec_mechanized_07,loot,0,,,,,,,,,LootDrop1,
cc_dec_mechanized_reward,loot,0,,,,,,,,,LootDrop1,
cc_dec_royal_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_royal_02,loot,0,,,,,,,,,LootDrop1,
cc_dec_royal_03,loot,0,,,,,,,,,LootDrop1,
cc_dec_royal_04,loot,0,,,,,,,,,LootDrop1,
cc_dec_royal_05,loot,0,,,,,,,,,LootDrop1,
cc_dec_royal_06,loot,0,,,,,,,,,LootDrop1,
cc_dec_royal_07,loot,0,,,,,,,,,LootDrop1,
cc_dec_royal_reward,loot,0,,,,,,,,,LootDrop1,
cc_dec_super_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_super_02,loot,0,,,,,,,,,LootDrop1,
cc_dec_super_03,loot,0,,,,,,,,,LootDrop1,
cc_dec_super_04,loot,0,,,,,,,,,LootDrop1,
cc_dec_super_05,loot,0,,,,,,,,,LootDrop1,
cc_dec_super_06,loot,0,,,,,,,,,LootDrop1,
cc_dec_super_07,loot,0,,,,,,,,,LootDrop1,
cc_dec_super_reward,loot,0,,,,,,,,,LootDrop1,
cc_dec_warrior_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_warrior_02,loot,0,,,,,,,,,LootDrop1,
cc_dec_warrior_03,loot,0,,,,,,,,,LootDrop1,
cc_dec_warrior_04,loot,0,,,,,,,,,LootDrop1,
cc_dec_warrior_05,loot,0,,,,,,,,,LootDrop1,
cc_dec_warrior_06,loot,0,,,,,,,,,LootDrop1,
cc_dec_warrior_07,loot,0,,,,,,,,,LootDrop1,
cc_dec_warrior_reward,loot,0,,,,,,,,,LootDrop1,
cc_dec_bad_karma_04,loot,0,,,,,,,,,LootDrop1,
cc_dec_battle_worn_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_cliffhanger_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_competitor_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_gravedigger_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_scorpion_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_warfighter_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_assassin_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_gunslinger_01,loot,0,,,,,,,,,LootDrop1,
fk_bts,loot,0,,,,,,,,,LootDrop2,
fk_gsl,loot,0,,,,,,,,,LootDrop2,
fk_htm,loot,0,,,,,,,,,LootDrop2,
fk_knp,none,0,,,,,,,,,,
fk_kgp,loot,0,,,,,,,,,LootDrop2,
fk_clr,loot,0,,,,,,,,,LootDrop3,
fk_wtn,loot,0,,,,,,,,,LootDrop3,
fk_kls,loot,0,,,,,,,,,LootDrop3,
fk_kin,loot,0,,,,,,,,,LootDrop3,
fk_ntb,loot,0,,,,,,,,,LootDrop3,
fk_ttm,loot,0,,,,,,,,,LootDrop3,
fk_frg,loot,0,,,,,,,,,LootDrop3,
fk_mkm,loot,0,,,,,,,,,LootDrop3,
fk_rwr,loot,0,,,,,,,,,LootDrop3,
fk_eqr,loot,0,,,,,,,,,LootDrop3,
fk_mtp,loot,0,,,,,,,,,LootDrop3,
fk_utv,loot,0,,,,,,,,,LootDrop3,
fk_stg,loot,0,,,,,,,,,LootDrop3,
h1_meleegladius,loot,0,,,,,,,,,LootDrop2,
h1_meleesickle,loot,0,,,,,,,,,LootDrop2,
h1_meleehatchet,loot,0,,,,,,,,,LootDrop2,
h1_meleefeb1,loot,0,,,,,,,,,LootDrop3,
h1_meleefeb2,loot,0,,,,,,,,,LootDrop3,
h1_meleefeb3,loot,0,,,,,,,,,LootDrop3,
h1_meleefeb4,loot,0,,,,,,,,,LootDrop3,
h1_meleeapr1,loot,0,,,,,,,,,LootDrop4,
h1_meleeapr2,loot,0,,,,,,,,,LootDrop4,
h1_meleeapr3,loot,0,,,,,,,,,LootDrop4,
h1_meleeapr4,loot,0,,,,,,,,,LootDrop4,
onboarding,loot,0,,,,,,,,,LootDrop1,
codpoints_200,loot,0,,,,,,,,,LootDrop1,
codpoints_1100,loot,0,,,,,,,,,LootDrop1,
codpoints_2400,loot,0,,,,,,,,,LootDrop1,
codpoints_5000,loot,0,,,,,,,,,LootDrop1,
codpoints_9500,loot,0,,,,,,,,,LootDrop1,
codpoints_13000,loot,0,,,,,,,,,LootDrop1,
cc_dec_bayonet_01,loot,0,,,,,,,,,LootDrop1,
cc_dec_omsk_01,loot,0,,,,,,,,,LootDrop1,
em_dec_bayonet_01,loot,0,,,,,,,,,LootDrop1,
em_dec_omsk_01,loot,0,,,,,,,,,LootDrop1,
ccamo_dec_bayonet_01,loot,0,,,,,,,,,LootDrop1,
ccamo_dec_omsk_01,loot,0,,,,,,,,,LootDrop1,
wcamo_dec_bayonet_01,loot,0,,,,,,,,,LootDrop1,
wcamo_dec_omsk_01,loot,0,,,,,,,,,LootDrop1,
ret_dec_omsk_01,loot,0,,,,,,,,,LootDrop1,
ret_dec_bayonet_01,loot,0,,,,,,,,,LootDrop1,
fk_lby,none,0,,,,,,,,,LootDrop1,
wcamo_dec_bestiary_01,loot,0,,,,,,,,,LootDrop1,
wcamo_dec_bestiary_02,loot,0,,,,,,,,,LootDrop1,
wcamo_dec_bestiary_03,loot,0,,,,,,,,,LootDrop1,
wcamo_dec_bestiary_04,loot,0,,,,,,,,,LootDrop1,
wcamo_dec_bestiary_05,loot,0,,,,,,,,,LootDrop1,
wcamo_dec_bestiary_06,loot,0,,,,,,,,,LootDrop1,
wcamo_dec_bestiary_07,loot,0,,,,,,,,,LootDrop1,
wcamo_dec_bestiary_reward,loot,0,,,,,,,,,LootDrop1,
cc_jan_kamtchaka_01,loot,0,,,,,,,,,LootDrop2,
cc_jan_xmlar_01,loot,0,,,,,,,,,LootDrop2,
ccamo_jan_kamchatka_01,loot,0,,,,,,,,,LootDrop2,
ccamo_jan_xmlar_01,loot,0,,,,,,,,,LootDrop2,
em_jan_kamchatka_01,loot,0,,,,,,,,,LootDrop2,
em_jan_xmlar_01,loot,0,,,,,,,,,LootDrop2,
ret_jan_kamchatka_01,loot,0,,,,,,,,,LootDrop2,
ret_jan_xmlar_01,loot,0,,,,,,,,,LootDrop2,
wcamo_jan_kamchatka_01,loot,0,,,,,,,,,LootDrop2,
wcamo_jan_xmlar_01,loot,0,,,,,,,,,LootDrop2,
cc_jan_gladiator_01,loot,0,,,,,,,,,LootDrop2,
ccamo_jan_gladiator_01,loot,0,,,,,,,,,LootDrop2,
ret_jan_gladiator_01,loot,0,,,,,,,,,LootDrop2,
wcamo_jan_gladiator_01,loot,0,,,,,,,,,LootDrop2,
em_jan_astral_01,loot,0,,,,,,,,,LootDrop2,
em_jan_astral_02,loot,0,,,,,,,,,LootDrop2,
em_jan_astral_03,loot,0,,,,,,,,,LootDrop2,
em_jan_astral_04,loot,0,,,,,,,,,LootDrop2,
